"Id_Votacao";"Data";"Resultado";"TipoVotacao";"Projeto";"SiglaProjeto";"Assunto"
2005080,00;13/12/2005 00:00:00;"APR";1,00;"MPV";"MPV0264/05";"MPV Nº 264/2005 - EMENDAS EM BLOCO DE 1 A 46"
2005081,00;13/12/2005 00:00:00;"APR";1,00;"PL.";"PL.5524/05";"PL Nº 5524/2005 - DVS PSDB - EMENDA Nº 20"
2005082,00;13/12/2005 00:00:00;"IND";1,00;"PL.";"PL.5524/05";"PL Nº 5524/2005 - DVS PT - INCISO I § 1º DO ARTIGO 4º"
2005088,00;19/1/2006 00:00:00;"APR";2,00;"MPV";"MPV0268/05";"MPV Nº 268/2005 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2005092,00;24/1/2006 00:00:00;"REG";1,00;"PEC";"PEC0536/97";"PEC Nº 536/1997 - DVS PFL - EXPRESSÃO: ""PARA CADA REGIÃO POLÍTICO-AD"
2005093,00;25/1/2006 00:00:00;;1,00;"PL.";"PL.6272/05";"PL Nº 6272/2005 - SUBSTITUTIVO DA COMISSÃO ESPECIAL"
2005095,00;25/1/2006 00:00:00;"REG";1,00;"PEC";"PEC0548/02";"PEC Nº 548/2002 - PROPOSIÇÃO INICIAL"
2005096,00;26/1/2006 00:00:00;"NAA";1,00;"PL.";"PL.6272/05";"PL Nº 6272/2005 - DVS PP - EMENDA Nº 64"
2005097,00;26/1/2006 00:00:00;;1,00;"PL.";"PL.6276/05";"PL Nº 6272/2005 - DVS Nº 2 - EXPRESSÃO ""APÓS A APROVAÇÃO ..."""
2005098,00;31/1/2006 00:00:00;"APR";1,00;"MPV";"MPV0267/05";"MPV Nº 267/2005 - EMENDA DO SENADO FEDERAL"
2005099,00;31/1/2006 00:00:00;"NAA";1,00;"MPV";"MPV0269/05";"MPV Nº 269/2005 - DVS PSDB - ARTIGO 13"
2005100,00;1/2/2006 00:00:00;;1,00;"PL.";"PL.6276/05";"PL Nº 6272/2005 - DVS PDT - EMENDA Nº 36"
2005106,00;7/2/2006 00:00:00;"APR";1,00;"PL.";"PL.4776/05";"PL Nº 4776/2005 - MATÉRIA COM PARECER PELA REJEIÇÃO"
2005107,00;8/2/2006 00:00:00;"REG";1,00;"PEC";"PEC0548/02";"PEC Nº 548/2002 - SEGUNDO TURNO"
2005108,00;9/2/2006 00:00:00;"APR";2,00;"PL.";"PL.5855/05";"PL Nº 5855/2005 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2005109,00;13/2/2006 00:00:00;"REJ";2,00;"MPV";"MPV0272/05";"MPV Nº 272/2005 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR UMA SES"
2006001,00;21/2/2006 00:00:00;"APR";2,00;"MPV";"MPV0275/05";"MPV Nº 275/2005 - REQUERIMENTO DE PREFERÊNCIA PARA VOTAÇÃO DA MP INI"
2006003,00;7/3/2006 00:00:00;"REJ";2,00;"MPV";"MPV0275/05";"MPV Nº 275/2005 - REQUERIMENTO DE PREFERÊNCIA PARA EMENDA AGLUTINATI"
2006006,00;14/3/2006 00:00:00;"APR";1,00;"MPV";"MPV0276/06";"MPV Nº 276/2006 - PROJETO DE LEI DE CONVERSÃO"
2006007,00;21/3/2006 00:00:00;"APR";1,00;"PL.";"PL.5855/05";"PL Nº 5855/2005 - SUBEMENDA SUBSTITUTIVA À EMENDA Nº 8"
2006008,00;22/3/2006 00:00:00;"REJ";1,00;"PL.";"PL.5855/05";"PL Nº 5855/2005 - DVS Nº 22 - EMENDA 31"
2006009,00;22/3/2006 00:00:00;;2,00;"REQ";"NAA";"REP Nº 43/2005 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SES"
2006013,00;4/4/2006 00:00:00;"REJ";1,00;"MPV";"MPV0269/05";"MPV Nº 269/2005 - DVS - EMENDA Nº 4 DO SENADO FEDERAL"
2006015,00;11/4/2006 00:00:00;"REJ";2,00;"MPV";"MPV0280/06";"MPV Nº 280/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2006016,00;11/4/2006 00:00:00;"REJ";1,00;"MPV";"MPV0280/06";"MPV Nº 280/2006 - DVS EMENDA Nº 12"
2006017,00;12/4/2006 00:00:00;;1,00;"MPV";"MPV0280/06";"MPV Nº 280/2006 - DVS EMENDA Nº 113"
2006019,00;26/4/2006 00:00:00;"REJ";1,00;"MPV";"MPV0275/05";"MPV Nº 275/2005 - DVS - ARTIGO 1º DO PLV DO SF"
2006020,00;26/4/2006 00:00:00;"APR";2,00;"MPV";"MPV0281/06";"MPV Nº 281/2006 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2006022,00;2/5/2006 00:00:00;"APR";1,00;"MPV";"MPV0283/06";"MPV Nº 283/2006 - DVS - EXPRESSÃO ""DEVENDO SER OBJETO DE COMPENSAÇÃO"
2006023,00;9/5/2006 00:00:00;"REJ";1,00;"MPV";"MPV0284/06";"MPV Nº 284/2006 - DVS Nº 1 - EMENDA Nº 29"
2006024,00;9/5/2006 00:00:00;;1,00;"MPV";"MPV0284/06";"MPV Nº 284/2006 - DVS Nº 7 - INCISO II DO § 3º DO ART. 12"
2006025,00;10/5/2006 00:00:00;"REJ";1,00;"MPV";"MPV0284/06";"MPV Nº 284/2006 - DVS Nº 8 - EMENDA Nº 49"
2006029,00;17/5/2006 00:00:00;;1,00;"MPV";"MPV0285/06";"MPV Nº 285/2006 - DVS - EMENDA SUBSTITUTIVA 103 - PP"
2006030,00;23/5/2006 00:00:00;"REJ";2,00;"MPV";"MPV0280/06";"MPV Nº 280/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2006031,00;31/5/2006 00:00:00;"REJ";2,00;"MPV";"MPV0287/06";"MPV Nº 287/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2006032,00;31/5/2006 00:00:00;"REJ";1,00;"MPV";"MPV0288/06";"MPV Nº 288/2006 - DVS - EMENDA Nº 4"
2006035,00;6/6/2006 00:00:00;"REJ";2,00;"MPV";"MPV0288/06";"MPV Nº 288/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2006036,00;7/6/2006 00:00:00;"APR";1,00;"MPV";"MPV0288/06";"MPV Nº 288/2006 - DVS EMENDA 12"
2006037,00;7/6/2006 00:00:00;"REJ";2,00;"MPV";"MPV0291/06";"MPV Nº 291/2006 - PARECER DO RELATOR PELA INADEQUAÇÃO FINANCEIRA E O"
2006038,00;21/6/2006 00:00:00;;2,00;"REQ";"NAA";"REQUERIMENTO - INCLUSÃO EM PAUTA - REQUERIMENTO CONVOCAÇÃO MINISTRO"
2006045,00;21/11/2006 00:00:00;"REJ";1,00;"MPV";"MPV0316/06";"MPV Nº 316/2006 - EMENDA AGLUTINATIVA SUBSTITUTIVA DO ARTIGO 4º"
2006055,00;29/11/2006 00:00:00;"APR";1,00;"PL.";"PL.4591/04";"PL Nº 4591/2004 - DISPOSITIVOS DO SUBSTITUTIVO COM PARECER FAVORÁVEL"
2006064,00;13/12/2006 00:00:00;"REG";1,00;"PLP";"PLP0249/05";"PLP Nº 249/2005 - DVS - ARTIGO 23 DO SUBSTITUTIVO"
2006065,00;20/12/2006 00:00:00;"APR";1,00;"MPV";"MPV0327/06";"MPV Nº 327/2006 - PROJETO DE LEI DE CONVERSÃO"
